Season,League,Date,Time,Home,Away,HG,AG,Res,AvgCH,AvgCD,AvgCA
2023/2024,Bundesliga,17/02/2024,14:30,Heidenheim,Leverkusen,1,2,A,7.61,5.26,1.39
2023/2024,Bundesliga,17/02/2024,14:30,Hoffenheim,Union Berlin,0,1,A,1.92,3.71,3.95
2023/2024,Bundesliga,17/02/2024,14:30,Mainz,Augsburg,1,0,H,1.96,3.62,3.87
2023/2024,Bundesliga,17/02/2024,14:30,Wolfsburg,Dortmund,1,1,D,3.29,3.83,2.09
2023/2024,Bundesliga,17/02/2024,17:30,RB Leipzig,M'gladbach,2,0,H,1.32,5.73,8.56
2023/2024,Bundesliga,18/02/2024,14:30,Freiburg,Ein Frankfurt,3,3,D,2.48,3.37,2.91
2023/2024,Bundesliga,18/02/2024,16:30,Bochum,Bayern Munich,3,2,H,7.17,5.5,1.38
2023/2024,Bundesliga,23/02/2024,19:30,Leverkusen,Mainz,2,1,H,1.3,5.78,9.88
2023/2024,Bundesliga,24/02/2024,14:30,M'gladbach,Bochum,5,2,H,2.12,3.7,3.3
2023/2024,Bundesliga,24/02/2024,14:30,Stuttgart,FC Koln,1,1,D,1.34,5.45,9.04
2023/2024,Bundesliga,24/02/2024,14:30,Union Berlin,Heidenheim,2,2,D,1.87,3.59,4.42
2023/2024,Bundesliga,24/02/2024,14:30,Werder Bremen,Darmstadt,1,1,D,1.74,4,4.59
2023/2024,Bundesliga,24/02/2024,17:30,Bayern Munich,RB Leipzig,2,1,H,1.76,4.38,4.08
2023/2024,Bundesliga,25/02/2024,14:30,Ein Frankfurt,Wolfsburg,2,2,D,2.44,3.4,2.94
2023/2024,Bundesliga,25/02/2024,16:30,Dortmund,Hoffenheim,2,3,A,1.45,5.43,5.94
2023/2024,Bundesliga,25/02/2024,18:30,Augsburg,Freiburg,2,1,H,2.39,3.57,2.9
2023/2024,Bundesliga,01/03/2024,19:30,Freiburg,Bayern Munich,2,2,D,6.05,4.82,1.49
2023/2024,Bundesliga,02/03/2024,14:30,Bochum,RB Leipzig,1,4,A,4.64,4.44,1.66
2023/2024,Bundesliga,02/03/2024,14:30,Darmstadt,Augsburg,0,6,A,3.43,3.57,2.1
2023/2024,Bundesliga,02/03/2024,14:30,Heidenheim,Ein Frankfurt,1,2,A,2.98,3.4,2.42
2023/2024,Bundesliga,02/03/2024,14:30,Mainz,M'gladbach,1,1,D,1.92,3.69,4
2023/2024,Bundesliga,02/03/2024,14:30,Union Berlin,Dortmund,0,2,A,3.4,3.66,2.11
2023/2024,Bundesliga,02/03/2024,17:30,Wolfsburg,Stuttgart,2,3,A,3.23,3.56,2.21
2023/2024,Bundesliga,03/03/2024,14:30,FC Koln,Leverkusen,0,2,A,8.57,5.16,1.36
2023/2024,Bundesliga,03/03/2024,16:30,Hoffenheim,Werder Bremen,2,1,H,1.96,4.03,3.54
2023/2024,Bundesliga,08/03/2024,19:30,Stuttgart,Union Berlin,2,0,H,1.5,4.48,6.58
2023/2024,Bundesliga,09/03/2024,14:30,Augsburg,Heidenheim,1,0,H,1.68,4.27,4.72
2023/2024,Bundesliga,09/03/2024,14:30,Bayern Munich,Mainz,8,1,H,1.23,6.92,11.77
2023/2024,Bundesliga,09/03/2024,14:30,M'gladbach,FC Koln,3,3,D,1.83,3.74,4.34
2023/2024,Bundesliga,09/03/2024,14:30,RB Leipzig,Darmstadt,2,0,H,1.13,9.48,20.33
2023/2024,Bundesliga,09/03/2024,17:30,Werder Bremen,Dortmund,1,2,A,3.82,4.27,1.83
2023/2024,Bundesliga,10/03/2024,14:30,Bochum,Freiburg,1,2,A,2.49,3.4,2.86
2023/2024,Bundesliga,10/03/2024,16:30,Ein Frankfurt,Hoffenheim,3,1,H,2.03,3.77,3.49
2023/2024,Bundesliga,10/03/2024,18:30,Leverkusen,Wolfsburg,2,0,H,1.31,5.6,10.23
2023/2024,Bundesliga,15/03/2024,19:30,FC Koln,RB Leipzig,1,5,A,6.53,4.77,1.47
2023/2024,Bundesliga,16/03/2024,14:30,Darmstadt,Bayern Munich,2,5,A,16.01,9.35,1.14
2023/2024,Bundesliga,16/03/2024,14:30,Heidenheim,M'gladbach,1,1,D,2.62,3.56,2.63
2023/2024,Bundesliga,16/03/2024,14:30,Mainz,Bochum,2,0,H,1.8,3.95,4.2
2023/2024,Bundesliga,16/03/2024,14:30,Union Berlin,Werder Bremen,2,1,H,2.09,3.41,3.68
2023/2024,Bundesliga,16/03/2024,14:30,Wolfsburg,Augsburg,1,3,A,2.28,3.58,3.03
2023/2024,Bundesliga,16/03/2024,17:30,Hoffenheim,Stuttgart,0,3,A,4.19,4.41,1.73
2023/2024,Bundesliga,17/03/2024,14:30,Freiburg,Leverkusen,2,3,A,6.3,4.53,1.5
2023/2024,Bundesliga,17/03/2024,16:30,Dortmund,Ein Frankfurt,3,1,H,1.67,4.36,4.66
2023/2024,Bundesliga,30/03/2024,14:30,Ein Frankfurt,Union Berlin,0,0,D,1.95,3.49,4.11
2023/2024,Bundesliga,30/03/2024,14:30,Leverkusen,Hoffenheim,2,1,H,1.2,7.84,12.62
2023/2024,Bundesliga,30/03/2024,14:30,M'gladbach,Freiburg,0,3,A,2.12,3.66,3.38
2023/2024,Bundesliga,30/03/2024,14:30,RB Leipzig,Mainz,0,0,D,1.36,5.52,7.78
2023/2024,Bundesliga,30/03/2024,14:30,Werder Bremen,Wolfsburg,0,2,A,2.67,3.48,2.63
2023/2024,Bundesliga,30/03/2024,17:30,Bayern Munich,Dortmund,0,2,A,1.35,6.09,7.04
2023/2024,Bundesliga,31/03/2024,14:30,Augsburg,FC Koln,1,1,D,1.67,4.11,4.92
2023/2024,Bundesliga,31/03/2024,16:30,Stuttgart,Heidenheim,3,3,D,1.29,6.14,9.48
2023/2024,Bundesliga,31/03/2024,18:30,Bochum,Darmstadt,2,2,D,1.48,4.71,6.4
2023/2024,Bundesliga,05/04/2024,19:30,Ein Frankfurt,Werder Bremen,1,1,D,1.81,3.86,4.37
2023/2024,Bundesliga,06/04/2024,14:30,FC Koln,Bochum,2,1,H,2.29,3.54,3.11
2023/2024,Bundesliga,06/04/2024,14:30,Freiburg,RB Leipzig,1,4,A,5.33,4.54,1.58
2023/2024,Bundesliga,06/04/2024,14:30,Heidenheim,Bayern Munich,3,2,H,7.14,5.66,1.38
2023/2024,Bundesliga,06/04/2024,14:30,Mainz,Darmstadt,4,0,H,1.42,4.98,7.2
2023/2024,Bundesliga,06/04/2024,14:30,Union Berlin,Leverkusen,0,1,A,5.39,3.9,1.67
2023/2024,Bundesliga,06/04/2024,17:30,Dortmund,Stuttgart,0,1,A,1.98,4.13,3.39
2023/2024,Bundesliga,07/04/2024,14:30,Hoffenheim,Augsburg,3,1,H,2.27,3.95,2.84
2023/2024,Bundesliga,07/04/2024,16:30,Wolfsburg,M'gladbach,1,3,A,1.96,3.82,3.67
2023/2024,Bundesliga,12/04/2024,19:30,Augsburg,Union Berlin,2,0,H,2.13,3.46,3.5
2023/2024,Bundesliga,13/04/2024,14:30,Bayern Munich,FC Koln,2,0,H,1.21,7.5,12.56
2023/2024,Bundesliga,13/04/2024,14:30,Bochum,Heidenheim,1,1,D,2.09,3.66,3.45
2023/2024,Bundesliga,13/04/2024,14:30,Mainz,Hoffenheim,4,1,H,1.79,4.05,4.18
2023/2024,Bundesliga,13/04/2024,14:30,M'gladbach,Dortmund,1,2,A,3.29,3.74,2.12
2023/2024,Bundesliga,13/04/2024,14:30,RB Leipzig,Wolfsburg,3,0,H,1.26,6.35,10.66
2023/2024,Bundesliga,13/04/2024,17:30,Stuttgart,Ein Frankfurt,3,0,H,1.46,4.97,6.13
2023/2024,Bundesliga,14/04/2024,14:30,Darmstadt,Freiburg,0,1,A,4.49,4.09,1.74
2023/2024,Bundesliga,14/04/2024,16:30,Leverkusen,Werder Bremen,5,0,H,1.2,7.18,12.81
2023/2024,Bundesliga,19/04/2024,19:30,Ein Frankfurt,Augsburg,3,1,H,1.95,3.9,3.68
2023/2024,Bundesliga,20/04/2024,14:30,FC Koln,Darmstadt,0,2,A,1.44,4.82,7.05
2023/2024,Bundesliga,20/04/2024,14:30,Heidenheim,RB Leipzig,1,2,A,6.2,5.09,1.46
2023/2024,Bundesliga,20/04/2024,14:30,Hoffenheim,M'gladbach,4,3,H,2.26,3.87,2.92
2023/2024,Bundesliga,20/04/2024,14:30,Wolfsburg,Bochum,1,0,H,1.97,3.59,3.88
2023/2024,Bundesliga,20/04/2024,17:30,Union Berlin,Bayern Munich,1,5,A,4.75,4.12,1.69
2023/2024,Bundesliga,21/04/2024,14:30,Werder Bremen,Stuttgart,2,1,H,4.49,4.29,1.7
2023/2024,Bundesliga,21/04/2024,16:30,Dortmund,Leverkusen,1,1,D,2.67,3.54,2.59
2023/2024,Bundesliga,21/04/2024,18:30,Freiburg,Mainz,1,1,D,2.91,3.52,2.39
2023/2024,Bundesliga,26/04/2024,19:30,Bochum,Hoffenheim,3,2,H,2.15,3.94,3.06
2023/2024,Bundesliga,27/04/2024,14:30,Augsburg,Werder Bremen,0,3,A,1.7,4.31,4.44
2023/2024,Bundesliga,27/04/2024,14:30,Bayern Munich,Ein Frankfurt,2,1,H,1.44,5.19,6.25
2023/2024,Bundesliga,27/04/2024,14:30,Freiburg,Wolfsburg,1,2,A,2.29,3.46,3.15
2023/2024,Bundesliga,27/04/2024,14:30,RB Leipzig,Dortmund,4,1,H,1.57,4.72,5.07
2023/2024,Bundesliga,27/04/2024,17:30,Leverkusen,Stuttgart,2,2,D,1.83,4.01,4.03
2023/2024,Bundesliga,28/04/2024,14:30,M'gladbach,Union Berlin,0,0,D,2.52,3.4,2.84
2023/2024,Bundesliga,28/04/2024,16:30,Mainz,FC Koln,1,1,D,1.57,4.3,5.72
2023/2024,Bundesliga,28/04/2024,18:30,Darmstadt,Heidenheim,0,1,A,3.17,3.69,2.18
2023/2024,Bundesliga,03/05/2024,19:30,Hoffenheim,RB Leipzig,1,1,D,5.26,5.14,1.52
2023/2024,Bundesliga,04/05/2024,14:30,Dortmund,Augsburg,5,1,H,2.02,4.07,3.29
2023/2024,Bundesliga,04/05/2024,14:30,Stuttgart,Bayern Munich,3,1,H,2.56,3.85,2.54
2023/2024,Bundesliga,04/05/2024,14:30,Werder Bremen,M'gladbach,2,2,D,2.13,3.74,3.22
2023/2024,Bundesliga,04/05/2024,14:30,Wolfsburg,Darmstadt,3,0,H,1.3,5.87,9.54
2023/2024,Bundesliga,04/05/2024,17:30,FC Koln,Freiburg,0,0,D,2.44,3.59,2.81
2023/2024,Bundesliga,05/05/2024,14:30,Union Berlin,Bochum,3,4,A,1.99,3.51,3.9
2023/2024,Bundesliga,05/05/2024,16:30,Ein Frankfurt,Leverkusen,1,5,A,2.87,3.51,2.4
2023/2024,Bundesliga,05/05/2024,18:30,Heidenheim,Mainz,1,1,D,2.92,3.48,2.41
2023/2024,Bundesliga,10/05/2024,19:30,Augsburg,Stuttgart,0,1,A,4,4.38,1.77
2023/2024,Bundesliga,11/05/2024,14:30,FC Koln,Union Berlin,3,2,H,2.59,3.37,2.74
2023/2024,Bundesliga,11/05/2024,14:30,Freiburg,Heidenheim,1,1,D,1.76,4,4.46
2023/2024,Bundesliga,11/05/2024,14:30,M'gladbach,Ein Frankfurt,1,1,D,2.67,3.7,2.51
2023/2024,Bundesliga,11/05/2024,14:30,RB Leipzig,Werder Bremen,1,1,D,1.37,5.55,7.14
2023/2024,Bundesliga,11/05/2024,17:30,Mainz,Dortmund,3,0,H,1.91,4.08,3.67
2023/2024,Bundesliga,12/05/2024,14:30,Darmstadt,Hoffenheim,0,6,A,4.91,4.89,1.56
2023/2024,Bundesliga,12/05/2024,16:30,Bayern Munich,Wolfsburg,2,0,H,1.48,4.92,5.88
2023/2024,Bundesliga,12/05/2024,18:30,Bochum,Leverkusen,0,5,A,4.41,4.05,1.75
2023/2024,Bundesliga,18/05/2024,14:30,Dortmund,Darmstadt,4,0,H,1.12,10.37,18.36
2023/2024,Bundesliga,18/05/2024,14:30,Ein Frankfurt,RB Leipzig,2,2,D,2.34,3.75,2.87
2023/2024,Bundesliga,18/05/2024,14:30,Heidenheim,FC Koln,4,1,H,2.11,3.98,3.16
2023/2024,Bundesliga,18/05/2024,14:30,Hoffenheim,Bayern Munich,4,2,H,3.42,4.4,1.91
2023/2024,Bundesliga,18/05/2024,14:30,Leverkusen,Augsburg,2,1,H,1.19,7.88,12.94
2023/2024,Bundesliga,18/05/2024,14:30,Stuttgart,M'gladbach,4,0,H,1.22,7.49,11.09
2023/2024,Bundesliga,18/05/2024,14:30,Union Berlin,Freiburg,2,1,H,1.91,3.75,3.95
2023/2024,Bundesliga,18/05/2024,14:30,Werder Bremen,Bochum,4,1,H,2.13,3.84,3.19
2023/2024,Bundesliga,18/05/2024,14:30,Wolfsburg,Mainz,1,3,A,3.2,3.54,2.24
2024/2025,Bundesliga,23/08/2024,19:30,M'gladbach,Leverkusen,2,3,A,5.09,4.46,1.6
2024/2025,Bundesliga,24/08/2024,14:30,Augsburg,Werder Bremen,2,2,D,2.46,3.54,2.82
2024/2025,Bundesliga,24/08/2024,14:30,Freiburg,Stuttgart,3,1,H,3.62,3.81,1.98
2024/2025,Bundesliga,24/08/2024,14:30,Hoffenheim,Holstein Kiel,3,2,H,1.62,4.54,4.87
2024/2025,Bundesliga,24/08/2024,14:30,Mainz,Union Berlin,1,1,D,2.08,3.34,3.8
2024/2025,Bundesliga,24/08/2024,14:30,RB Leipzig,Bochum,1,0,H,1.22,7.05,11.94
2024/2025,Bundesliga,24/08/2024,17:30,Dortmund,Ein Frankfurt,2,0,H,1.76,4.1,4.36
2024/2025,Bundesliga,25/08/2024,14:30,Wolfsburg,Bayern Munich,2,3,A,6.36,4.67,1.49
2024/2025,Bundesliga,25/08/2024,16:30,St Pauli,Heidenheim,0,2,A,2,3.51,3.8
2024/2025,Bundesliga,30/08/2024,19:30,Union Berlin,St Pauli,1,0,H,1.97,3.43,4.13
2024/2025,Bundesliga,31/08/2024,14:30,Bochum,M'gladbach,0,2,A,2.86,3.75,2.34
2024/2025,Bundesliga,31/08/2024,14:30,Ein Frankfurt,Hoffenheim,3,1,H,1.67,4.4,4.62
2024/2025,Bundesliga,31/08/2024,14:30,Holstein Kiel,Wolfsburg,0,2,A,2.97,3.64,2.32
2024/2025,Bundesliga,31/08/2024,14:30,Stuttgart,Mainz,3,3,D,1.66,4.25,4.88
2024/2025,Bundesliga,31/08/2024,14:30,Werder Bremen,Dortmund,0,0,D,3.79,3.89,1.91
2024/2025,Bundesliga,31/08/2024,17:30,Leverkusen,RB Leipzig,2,3,A,1.67,4.34,4.66
2024/2025,Bundesliga,01/09/2024,14:30,Heidenheim,Augsburg,4,0,H,2.42,3.47,2.92
2024/2025,Bundesliga,01/09/2024,16:30,Bayern Munich,Freiburg,2,0,H,1.2,7.84,12.66
2024/2025,Bundesliga,13/09/2024,19:30,Dortmund,Heidenheim,4,2,H,1.35,5.56,8.14
2024/2025,Bundesliga,14/09/2024,14:30,Freiburg,Bochum,2,1,H,1.58,4.29,5.58
2024/2025,Bundesliga,14/09/2024,14:30,Hoffenheim,Leverkusen,1,4,A,6.66,5.22,1.42
2024/2025,Bundesliga,14/09/2024,14:30,M'gladbach,Stuttgart,1,3,A,2.68,3.84,2.44
2024/2025,Bundesliga,14/09/2024,14:30,RB Leipzig,Union Berlin,0,0,D,1.46,4.77,6.67
2024/2025,Bundesliga,14/09/2024,14:30,Wolfsburg,Ein Frankfurt,1,2,A,2.75,3.46,2.55
2024/2025,Bundesliga,14/09/2024,17:30,Holstein Kiel,Bayern Munich,1,6,A,12.51,7.61,1.2
2024/2025,Bundesliga,15/09/2024,14:30,Augsburg,St Pauli,3,1,H,2.07,3.36,3.81
2024/2025,Bundesliga,15/09/2024,16:30,Mainz,Werder Bremen,1,2,A,2.17,3.58,3.31
2024/2025,Bundesliga,20/09/2024,19:30,Augsburg,Mainz,2,3,A,2.37,3.51,2.98
2024/2025,Bundesliga,21/09/2024,14:30,Bochum,Holstein Kiel,2,2,D,1.83,3.89,4.17
2024/2025,Bundesliga,21/09/2024,14:30,Heidenheim,Freiburg,0,3,A,3.23,3.48,2.25
2024/2025,Bundesliga,21/09/2024,14:30,Union Berlin,Hoffenheim,2,1,H,1.83,3.88,4.17
2024/2025,Bundesliga,21/09/2024,14:30,Werder Bremen,Bayern Munich,0,5,A,9.06,6,1.3
2024/2025,Bundesliga,21/09/2024,17:30,Ein Frankfurt,M'gladbach,2,0,H,1.76,4.23,4.22
2024/2025,Bundesliga,22/09/2024,14:30,Leverkusen,Wolfsburg,4,3,H,1.27,6.27,10.09
2024/2025,Bundesliga,22/09/2024,16:30,Stuttgart,Dortmund,5,1,H,2.3,3.77,2.92
2024/2025,Bundesliga,22/09/2024,18:30,St Pauli,RB Leipzig,0,0,D,5.12,4.1,1.65
2024/2025,Bundesliga,27/09/2024,19:30,Dortmund,Bochum,4,2,H,1.2,7.53,12.5
2024/2025,Bundesliga,28/09/2024,14:30,Freiburg,St Pauli,0,3,A,1.57,4.18,5.77
2024/2025,Bundesliga,28/09/2024,14:30,Mainz,Heidenheim,0,2,A,1.85,3.67,4.35
2024/2025,Bundesliga,28/09/2024,14:30,M'gladbach,Union Berlin,1,0,H,2.19,3.44,3.37
2024/2025,Bundesliga,28/09/2024,14:30,RB Leipzig,Augsburg,4,0,H,1.5,4.77,5.92
2024/2025,Bundesliga,28/09/2024,14:30,Wolfsburg,Stuttgart,2,2,D,3.48,3.76,2.04
2024/2025,Bundesliga,28/09/2024,17:30,Bayern Munich,Leverkusen,1,1,D,1.64,4.49,4.75
2024/2025,Bundesliga,29/09/2024,14:30,Holstein Kiel,Ein Frankfurt,2,4,A,3.66,3.86,1.96
2024/2025,Bundesliga,29/09/2024,16:30,Hoffenheim,Werder Bremen,3,4,A,2.28,3.73,2.95
2024/2025,Bundesliga,04/10/2024,19:30,Augsburg,M'gladbach,2,1,H,2.41,3.7,2.8
2024/2025,Bundesliga,05/10/2024,14:30,Bochum,Wolfsburg,1,3,A,3.04,3.69,2.23
2024/2025,Bundesliga,05/10/2024,14:30,Leverkusen,Holstein Kiel,2,2,D,1.09,12.08,26.95
2024/2025,Bundesliga,05/10/2024,14:30,Union Berlin,Dortmund,2,1,H,3.71,3.57,2.02
2024/2025,Bundesliga,05/10/2024,14:30,Werder Bremen,Freiburg,0,1,A,2.69,3.5,2.59
2024/2025,Bundesliga,05/10/2024,17:30,St Pauli,Mainz,0,3,A,2.18,3.42,3.44
2024/2025,Bundesliga,06/10/2024,14:30,Heidenheim,RB Leipzig,0,1,A,4.78,4.05,1.7
2024/2025,Bundesliga,06/10/2024,16:30,Ein Frankfurt,Bayern Munich,3,3,D,5.61,4.71,1.53
2024/2025,Bundesliga,06/10/2024,18:30,Stuttgart,Hoffenheim,1,1,D,1.33,6.05,7.9
2024/2025,Bundesliga,18/10/2024,19:30,Dortmund,St Pauli,2,1,H,1.3,5.76,10.31
2024/2025,Bundesliga,19/10/2024,14:30,Freiburg,Augsburg,3,1,H,1.66,4.02,5.2
2024/2025,Bundesliga,19/10/2024,14:30,Hoffenheim,Bochum,3,1,H,1.52,4.91,5.41
2024/2025,Bundesliga,19/10/2024,14:30,Leverkusen,Ein Frankfurt,2,1,H,1.48,4.81,6.23
2024/2025,Bundesliga,19/10/2024,14:30,Mainz,RB Leipzig,0,2,A,3.97,3.9,1.88
2024/2025,Bundesliga,19/10/2024,14:30,M'gladbach,Heidenheim,3,2,H,1.92,3.74,3.92
2024/2025,Bundesliga,19/10/2024,17:30,Bayern Munich,Stuttgart,4,0,H,1.29,6.15,9.04
2024/2025,Bundesliga,20/10/2024,14:30,Holstein Kiel,Union Berlin,0,2,A,3.71,3.47,2.05
2024/2025,Bundesliga,20/10/2024,16:30,Wolfsburg,Werder Bremen,2,4,A,2.01,3.74,3.59
2024/2025,Bundesliga,25/10/2024,19:30,Mainz,M'gladbach,1,1,D,2.26,3.74,2.98
2024/2025,Bundesliga,26/10/2024,14:30,Augsburg,Dortmund,2,1,H,4.05,4.08,1.82
2024/2025,Bundesliga,26/10/2024,14:30,RB Leipzig,Freiburg,3,1,H,1.8,3.94,4.19
2024/2025,Bundesliga,26/10/2024,14:30,St Pauli,Wolfsburg,0,0,D,2.54,3.42,2.8
2024/2025,Bundesliga,26/10/2024,14:30,Stuttgart,Holstein Kiel,2,1,H,1.21,7.47,11.93
2024/2025,Bundesliga,26/10/2024,17:30,Werder Bremen,Leverkusen,2,2,D,6.31,5.13,1.45
2024/2025,Bundesliga,27/10/2024,14:30,Bochum,Bayern Munich,0,5,A,15.78,9.43,1.15
2024/2025,Bundesliga,27/10/2024,16:30,Union Berlin,Ein Frankfurt,1,1,D,2.49,3.27,2.98
2024/2025,Bundesliga,27/10/2024,18:30,Heidenheim,Hoffenheim,0,0,D,2.7,3.47,2.61
2024/2025,Bundesliga,01/11/2024,19:30,Leverkusen,Stuttgart,0,0,D,1.6,4.59,4.95
2024/2025,Bundesliga,02/11/2024,14:30,Bayern Munich,Union Berlin,3,0,H,1.15,8.62,17.76
2024/2025,Bundesliga,02/11/2024,14:30,Ein Frankfurt,Bochum,7,2,H,1.45,5.06,6.33
2024/2025,Bundesliga,02/11/2024,14:30,Hoffenheim,St Pauli,0,2,A,1.91,3.79,3.91
2024/2025,Bundesliga,02/11/2024,14:30,Holstein Kiel,Heidenheim,1,0,H,2.49,3.44,2.85
2024/2025,Bundesliga,02/11/2024,14:30,Wolfsburg,Augsburg,1,1,D,2.08,3.59,3.52
2024/2025,Bundesliga,02/11/2024,17:30,Dortmund,RB Leipzig,2,1,H,2.18,3.82,3.1
2024/2025,Bundesliga,03/11/2024,14:30,Freiburg,Mainz,0,0,D,1.79,3.75,4.62
2024/2025,Bundesliga,03/11/2024,16:30,M'gladbach,Werder Bremen,4,1,H,2.26,3.74,3.02
2024/2025,Bundesliga,08/11/2024,19:30,Union Berlin,Freiburg,0,0,D,2.42,3.2,3.15
2024/2025,Bundesliga,09/11/2024,14:30,Bochum,Leverkusen,1,1,D,10.39,6.57,1.26
2024/2025,Bundesliga,09/11/2024,14:30,Mainz,Dortmund,3,1,H,3.83,3.72,1.96
2024/2025,Bundesliga,09/11/2024,14:30,St Pauli,Bayern Munich,0,1,A,14.67,7.32,1.2
2024/2025,Bundesliga,09/11/2024,14:30,Werder Bremen,Holstein Kiel,2,1,H,1.62,4.31,5.19
2024/2025,Bundesliga,09/11/2024,17:30,RB Leipzig,M'gladbach,0,0,D,1.63,4.36,4.87
2024/2025,Bundesliga,10/11/2024,14:30,Augsburg,Hoffenheim,0,0,D,2.11,3.48,3.53
2024/2025,Bundesliga,10/11/2024,16:30,Stuttgart,Ein Frankfurt,2,3,A,1.78,3.91,4.38
2024/2025,Bundesliga,10/11/2024,18:30,Heidenheim,Wolfsburg,1,3,A,2.91,3.25,2.55
2024/2025,Bundesliga,22/11/2024,19:30,Bayern Munich,Augsburg,3,0,H,1.12,10.36,19.07
2024/2025,Bundesliga,23/11/2024,14:30,Dortmund,Freiburg,4,0,H,1.82,3.78,4.34
2024/2025,Bundesliga,23/11/2024,14:30,Hoffenheim,RB Leipzig,4,3,H,3.27,3.65,2.15
2024/2025,Bundesliga,23/11/2024,14:30,Leverkusen,Heidenheim,5,2,H,1.21,6.93,13.24
2024/2025,Bundesliga,23/11/2024,14:30,Stuttgart,Bochum,2,0,H,1.31,5.98,8.57
2024/2025,Bundesliga,23/11/2024,14:30,Wolfsburg,Union Berlin,1,0,H,2.15,3.31,3.62
2024/2025,Bundesliga,23/11/2024,17:30,Ein Frankfurt,Werder Bremen,1,0,H,1.77,4.08,4.29
2024/2025,Bundesliga,24/11/2024,14:30,Holstein Kiel,Mainz,0,3,A,3.21,3.36,2.3
2024/2025,Bundesliga,24/11/2024,16:30,M'gladbach,St Pauli,2,0,H,1.9,3.71,4.07
2024/2025,Bundesliga,29/11/2024,19:30,St Pauli,Holstein Kiel,3,1,H,1.69,3.73,5.32
2024/2025,Bundesliga,30/11/2024,14:30,Augsburg,Bochum,1,0,H,1.78,3.81,4.51
2024/2025,Bundesliga,30/11/2024,14:30,Freiburg,M'gladbach,3,1,H,2.02,3.71,3.59
2024/2025,Bundesliga,30/11/2024,14:30,RB Leipzig,Wolfsburg,1,5,A,1.74,3.93,4.64
2024/2025,Bundesliga,30/11/2024,14:30,Union Berlin,Leverkusen,1,2,A,4.63,3.49,1.85
2024/2025,Bundesliga,30/11/2024,14:30,Werder Bremen,Stuttgart,2,2,D,2.59,3.52,2.67
2024/2025,Bundesliga,30/11/2024,17:30,Dortmund,Bayern Munich,1,1,D,4.51,4.07,1.73
2024/2025,Bundesliga,01/12/2024,14:30,Mainz,Hoffenheim,2,0,H,2.05,3.57,3.62
2024/2025,Bundesliga,01/12/2024,16:30,Heidenheim,Ein Frankfurt,0,4,A,3.86,3.65,1.94
2024/2025,Bundesliga,06/12/2024,19:30,Stuttgart,Union Berlin,3,2,H,1.9,3.49,4.32
2024/2025,Bundesliga,07/12/2024,14:30,Bayern Munich,Heidenheim,4,2,H,1.12,10.41,20.98
2024/2025,Bundesliga,07/12/2024,14:30,Bochum,Werder Bremen,0,1,A,3.55,3.71,2.03
2024/2025,Bundesliga,07/12/2024,14:30,Ein Frankfurt,Augsburg,2,2,D,1.55,4.31,6.06
2024/2025,Bundesliga,07/12/2024,14:30,Holstein Kiel,RB Leipzig,0,2,A,6.37,4.75,1.48
2024/2025,Bundesliga,07/12/2024,14:30,Leverkusen,St Pauli,2,1,H,1.28,5.88,10.57
2024/2025,Bundesliga,07/12/2024,17:30,M'gladbach,Dortmund,1,1,D,3.37,3.84,2.04
2024/2025,Bundesliga,08/12/2024,14:30,Wolfsburg,Mainz,4,3,H,2.12,3.4,3.6
2024/2025,Bundesliga,08/12/2024,16:30,Hoffenheim,Freiburg,1,1,D,2.5,3.28,2.94
2024/2025,Bundesliga,13/12/2024,19:30,Freiburg,Wolfsburg,3,2,H,2.28,3.42,3.14
2024/2025,Bundesliga,14/12/2024,14:30,Augsburg,Leverkusen,0,2,A,6,4,1.58
2024/2025,Bundesliga,14/12/2024,14:30,Mainz,Bayern Munich,2,1,H,6.15,4.43,1.51
2024/2025,Bundesliga,14/12/2024,14:30,M'gladbach,Holstein Kiel,4,1,H,1.42,4.99,6.87
2024/2025,Bundesliga,14/12/2024,14:30,Union Berlin,Bochum,0,2,A,1.64,3.92,5.43
2024/2025,Bundesliga,14/12/2024,17:30,St Pauli,Werder Bremen,0,2,A,2.85,3.28,2.55
2024/2025,Bundesliga,15/12/2024,14:30,Heidenheim,Stuttgart,1,3,A,4.45,3.99,1.74
2024/2025,Bundesliga,15/12/2024,16:30,Dortmund,Hoffenheim,1,1,D,1.36,5.42,8
2024/2025,Bundesliga,15/12/2024,18:30,RB Leipzig,Ein Frankfurt,2,1,H,2.26,3.74,2.97
2024/2025,Bundesliga,20/12/2024,19:30,Bayern Munich,RB Leipzig,5,1,H,1.21,7.21,11.88
2024/2025,Bundesliga,21/12/2024,14:30,Ein Frankfurt,Mainz,1,3,A,2.07,3.62,3.49
2024/2025,Bundesliga,21/12/2024,14:30,Hoffenheim,M'gladbach,1,2,A,2.28,3.63,2.99
2024/2025,Bundesliga,21/12/2024,14:30,Holstein Kiel,Augsburg,5,1,H,3.43,3.4,2.16
2024/2025,Bundesliga,21/12/2024,14:30,Stuttgart,St Pauli,0,1,A,1.47,4.61,6.54
2024/2025,Bundesliga,21/12/2024,14:30,Werder Bremen,Union Berlin,4,1,H,2.26,3.26,3.35
2024/2025,Bundesliga,21/12/2024,17:30,Leverkusen,Freiburg,5,1,H,1.39,4.95,7.74
2024/2025,Bundesliga,22/12/2024,14:30,Bochum,Heidenheim,2,0,H,2.1,3.49,3.5
