fixture_key,competition,season,split,source_date,source_time,source_time_semantics,kickoff_utc,kickoff_utc_status,home_team,away_team,home_goals,away_goals,result,outcome_usage,avg_close_home,avg_close_draw,avg_close_away,close_source_class,open_price_status,goldbet_status,source_row_sha256
fd21976bba47b1fc02b66599,Bundesliga,2022/2023,DEVELOPMENT,2023-05-13,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Wolfsburg,Hoffenheim,2,1,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.95,3.96,3.6,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,47c7afbfa9d1e0a57ae233db3b5bdc0046f62de1cdf8f855601d529c58aad4c2
567b0d0a812a9675c80edfbc,Bundesliga,2022/2023,DEVELOPMENT,2023-05-13,17:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Dortmund,M'gladbach,5,2,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.22,7.69,11.09,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,c4121fd636f3e8e1c59d08d7dd763fa80f9ba3e3250feb63d68753043dc0bebf
5aa2d112b5a57da964d3fdcf,Bundesliga,2022/2023,DEVELOPMENT,2023-05-14,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Stuttgart,Leverkusen,1,1,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.59,3.55,2.69,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,b2b4570ca79136979a2337022cb70139df47e96ed542f60278d10986f8abbeb8
ae10642b9839bb369b20ec00,Bundesliga,2022/2023,DEVELOPMENT,2023-05-14,16:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,RB Leipzig,Werder Bremen,2,1,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.24,6.83,11.2,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,25359efe305b8233f8353c596f270d8bf6f4defee81534c232a8d7a6ad800d9f
e8226b1fa577972ac8c97c5d,Bundesliga,2022/2023,DEVELOPMENT,2023-05-19,19:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Freiburg,Wolfsburg,2,0,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.19,3.74,3.15,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,90fc6f9a12e6c6a46bbc5a96236364719c4297e18d10c0f78e924f0145dc0e76
32680158a7909f64347c7a15,Bundesliga,2022/2023,DEVELOPMENT,2023-05-20,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Hertha,Bochum,1,1,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.38,3.81,2.79,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,cdf195afe2e295b6f80131a185ecc4861d684558ba3927913e4ab87ea88ee89a
bc840a3c493893c9449dbad8,Bundesliga,2022/2023,DEVELOPMENT,2023-05-20,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Hoffenheim,Union Berlin,4,2,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.33,3.41,3.08,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,cc1e615188c434e823a123bc0b41ba139fb294c04c5431f6e1678f6d069a2d8e
f8d52ac1f4c78acece7b1e03,Bundesliga,2022/2023,DEVELOPMENT,2023-05-20,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Schalke 04,Ein Frankfurt,2,2,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.85,3.74,2.36,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,4e2a5aff6eab253c3b0a3c35b8f3b4251f656f3310321f97382e77ba2279e57b
23ee2d7cb283b3aa4b613edb,Bundesliga,2022/2023,DEVELOPMENT,2023-05-20,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Werder Bremen,FC Koln,1,1,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.49,3.73,2.69,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,cef7e1ec32f2a051a935b5313e0dd928de71357e5929346e5156e560ea9a125a
8630fa674eb009dff2dfdb80,Bundesliga,2022/2023,DEVELOPMENT,2023-05-20,17:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Bayern Munich,RB Leipzig,1,3,A,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.54,4.85,5.38,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,c084cfeed0cc575131df453b99182ac111ff2d879ddd65135889f01e6b3edea7
