fixture_key,competition,season,split,source_date,source_time,source_time_semantics,kickoff_utc,kickoff_utc_status,home_team,away_team,home_goals,away_goals,result,outcome_usage,avg_close_home,avg_close_draw,avg_close_away,close_source_class,open_price_status,goldbet_status,source_row_sha256
3122732de1d486f6832dd98b,Bundesliga,2022/2023,DEVELOPMENT,2022-07-22,19:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Salzburg,Austria Vienna,3,0,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.31,5.47,8.58,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,fd18fb5b1bb9a54879e7c320689de85ba76f86350a5a33cc8a1e14c51c47cd63
e4bcd8bf4e9c50cb957db19e,Bundesliga,2022/2023,DEVELOPMENT,2022-07-23,16:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,LASK,A. Klagenfurt,3,1,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.43,4.7,6.53,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,87dde8e55b093d934afc43a59992b16e6dc4642564e05d5d1de80db8369bb948
d254a0fff9973ba111f38dbe,Bundesliga,2022/2023,DEVELOPMENT,2022-07-23,18:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Wolfsberger AC,Sturm Graz,1,1,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.92,3.5,2.29,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,7f5f8021f7137b1c68a3adbfbebdce4f6f633e7e8f7791e71a12911287604d97
bc48d04f73b2256f63b5e9d7,Bundesliga,2022/2023,DEVELOPMENT,2022-07-24,16:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,A. Lustenau,Tirol,2,1,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.33,3.64,2.75,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,6ba39166930f8b3b70559cb41b8ee1ae9e91d06d85e3a717dfdad62e6f19cc81
e20f960ba0a1c2242b07d889,Bundesliga,2022/2023,DEVELOPMENT,2022-07-24,16:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Hartberg,Altach,2,1,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.13,3.43,3.27,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,3c4c4423ae88bb3842742bee786e8cfbc028e71e82527c6fc32e629f8969d6b0
aed1391bf36a494e7eadd2bc,Bundesliga,2022/2023,DEVELOPMENT,2022-07-24,16:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,SK Rapid,Ried,1,0,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.79,3.59,4.39,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,0928439767505a3ab086b7a1b20fef9b2071a4c61324153286e0c81cd3fe2525
e1076a355a15232109e37833,Bundesliga,2022/2023,DEVELOPMENT,2022-07-30,16:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Altach,Wolfsberger AC,2,2,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.93,3.5,2.28,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,c445269812e1f523bb0adbf2adb97de39b3b6ff6e626592aaa07bf27481078bd
729ce8df1d1d3e4fed5a6c7c,Bundesliga,2022/2023,DEVELOPMENT,2022-07-30,16:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Ried,A. Lustenau,1,0,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.98,3.6,3.54,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,bbfd1708d517cf2d1d367593ac6302a0469e2f9e33eb704974ac4d5f6b8f3ac8
32e70e7b9f9825d6291d0e14,Bundesliga,2022/2023,DEVELOPMENT,2022-07-30,18:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Sturm Graz,Salzburg,2,1,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,5.41,4.4,1.53,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,4c2fe7c70992a032c054de8070ba6cc5e1e18899160b27e5989dfc477e3544a0
ec57350f741bb1d368870028,Bundesliga,2022/2023,DEVELOPMENT,2022-07-31,16:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,A. Klagenfurt,SK Rapid,0,1,A,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.77,3.6,2.35,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,a89ca58207a300bdd58dabebeb88f89864d7f97d2099f76ac20c64c6ac2da5d9
