fixture_key,competition,season,split,source_date,source_time,source_time_semantics,kickoff_utc,kickoff_utc_status,home_team,away_team,home_goals,away_goals,result,outcome_usage,avg_close_home,avg_close_draw,avg_close_away,close_source_class,open_price_status,goldbet_status,source_row_sha256
e4b7267e044e37072c3747d4,Eredivisie,2023/2024,DEVELOPMENT,2023-09-28,19:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,AZ Alkmaar,Heracles,1,1,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.22,6.65,12.74,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,94e62715f7bae4422154a8c39f06d72d1c68311fa5f8b8ca3d21ea275fd10ca2
e40864c277d922f901a99384,Eredivisie,2023/2024,DEVELOPMENT,2023-09-30,15:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Feyenoord,Go Ahead Eagles,3,1,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.15,8.35,15.8,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,1d8adeab4f25dafebba176edffc3d8509840957410abb3d00d223af05fbed34a
bf15457dc6edafa1941a6bff,Eredivisie,2023/2024,DEVELOPMENT,2023-09-30,17:45,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,PSV Eindhoven,Volendam,3,1,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.03,19.04,39.77,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,693a2abd0661f8f3180f5c473a160736969ee526ae8ad0f44f3531e9d15fe008
7a88c04df95d70fc63cdd0a7,Eredivisie,2023/2024,DEVELOPMENT,2023-09-30,17:45,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Utrecht,Almere City,0,2,A,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.54,4.35,5.82,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,a82d24911b5e3e6805d83acc6a0526b5bb36d7c8319368ed0c7c93ccd9fe3ed0
f90819cfe43bd9548f496052,Eredivisie,2023/2024,DEVELOPMENT,2023-09-30,20:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Twente,Heerenveen,1,0,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.31,5.47,9.62,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,028d3bae6824a4317958ebfa352e528ebe4e9aaed93cea1440b668aa4bf960a2
9a1fa985883f0aa613af68d6,Eredivisie,2023/2024,DEVELOPMENT,2023-10-01,11:15,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Nijmegen,Vitesse,1,3,A,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.16,3.56,3.26,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,2b7a84f1975404c29b85d3ce1ab44927299fe3e38c4957393af78bd7564cff8f
d53e6fa2b4cf10ae7fd7c8ed,Eredivisie,2023/2024,DEVELOPMENT,2023-10-01,13:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Excelsior,Sparta Rotterdam,2,1,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,3.19,3.5,2.21,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,669eb2140688f2fa8931d45e8db41c74f390ed0cab00cfbbeee9e1519b8b49dc
c57aece657d5fe3622f4a3a1,Eredivisie,2023/2024,DEVELOPMENT,2023-10-01,13:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Heracles,Zwolle,2,1,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.39,3.62,2.82,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,3ae27c2537da572f401e268c7995ceb43667c6a2aedad120817ba614d006c3d0
f3b0be108ad9c37a56645a48,Eredivisie,2023/2024,DEVELOPMENT,2023-10-01,15:45,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,AZ Alkmaar,For Sittard,4,0,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.36,5.07,8.27,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,b177880c6e9933a03015bfcbdf414b42cd0ca8ff56a8c803722d71163ffab766
1c996723670c5f96277d9aad,Eredivisie,2023/2024,DEVELOPMENT,2023-10-06,19:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Volendam,Utrecht,1,0,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,3.97,4.11,1.79,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,48ff6cf3b9b7d8452e055810c53fbe2f127d51fc6d7ca4ac7203cc06589c04ab
