Season,League,Date,Time,Home,Away,HG,AG,Res,AvgCH,AvgCD,AvgCA
2022/2023,LaLiga,31/03/2023,20:00,Mallorca,Osasuna,0,0,D,2.18,2.83,4.37
2022/2023,LaLiga,01/04/2023,13:00,Girona,Espanol,2,1,H,1.92,3.45,4.33
2022/2023,LaLiga,01/04/2023,15:15,Ath Bilbao,Getafe,0,0,D,1.7,3.48,5.91
2022/2023,LaLiga,01/04/2023,17:30,Cadiz,Sevilla,0,2,A,3.38,3.08,2.34
2022/2023,LaLiga,01/04/2023,20:00,Elche,Barcelona,0,4,A,10.68,5.37,1.31
2022/2023,LaLiga,02/04/2023,13:00,Celta,Almeria,2,2,D,1.51,4.45,6.45
2022/2023,LaLiga,02/04/2023,15:15,Real Madrid,Valladolid,6,0,H,1.18,7.9,13.83
2022/2023,LaLiga,02/04/2023,17:30,Villarreal,Sociedad,2,0,H,2.58,3.08,3.02
2022/2023,LaLiga,02/04/2023,20:00,Ath Madrid,Betis,1,0,H,1.4,4.63,8.94
2022/2023,LaLiga,03/04/2023,20:00,Valencia,Vallecano,1,1,D,2.06,3.26,3.92
2022/2023,LaLiga,07/04/2023,20:00,Sevilla,Celta,2,2,D,2.34,3.25,3.26
2022/2023,LaLiga,08/04/2023,13:00,Osasuna,Elche,2,1,H,1.81,3.52,4.85
2022/2023,LaLiga,08/04/2023,15:15,Espanol,Ath Bilbao,1,2,A,4.01,3.22,2.08
2022/2023,LaLiga,08/04/2023,17:30,Sociedad,Getafe,2,0,H,1.74,3.36,5.87
2022/2023,LaLiga,08/04/2023,20:00,Real Madrid,Villarreal,2,3,A,1.49,4.76,6.18
2022/2023,LaLiga,09/04/2023,13:00,Valladolid,Mallorca,3,3,D,2.55,2.91,3.26
2022/2023,LaLiga,09/04/2023,15:15,Betis,Cadiz,0,2,A,1.67,3.74,5.67
2022/2023,LaLiga,09/04/2023,17:30,Almeria,Valencia,2,1,H,3.36,3.42,2.21
2022/2023,LaLiga,09/04/2023,20:00,Vallecano,Ath Madrid,1,2,A,4.81,3.44,1.84
2022/2023,LaLiga,10/04/2023,20:00,Barcelona,Girona,0,0,D,1.32,5.59,9.19
2022/2023,LaLiga,14/04/2023,20:00,Vallecano,Osasuna,2,1,H,2.06,3.18,4.06
2022/2023,LaLiga,15/04/2023,13:00,Villarreal,Valladolid,1,2,A,1.47,4.7,6.53
2022/2023,LaLiga,15/04/2023,15:15,Ath Bilbao,Sociedad,2,0,H,2.22,3.04,3.79
2022/2023,LaLiga,15/04/2023,17:30,Betis,Espanol,3,1,H,2.02,3.36,4.03
2022/2023,LaLiga,15/04/2023,20:00,Cadiz,Real Madrid,0,2,A,5.98,4.19,1.56
2022/2023,LaLiga,16/04/2023,13:00,Girona,Elche,2,0,H,1.43,4.75,7.24
2022/2023,LaLiga,16/04/2023,15:15,Getafe,Barcelona,0,0,D,5.31,3.55,1.74
2022/2023,LaLiga,16/04/2023,17:30,Ath Madrid,Almeria,2,1,H,1.21,6.98,13.24
2022/2023,LaLiga,16/04/2023,20:00,Valencia,Sevilla,0,2,A,2.12,3.3,3.72
2022/2023,LaLiga,17/04/2023,20:00,Celta,Mallorca,0,1,A,1.79,3.32,5.41
2022/2023,LaLiga,21/04/2023,20:00,Espanol,Cadiz,0,0,D,2.16,3.21,3.72
2022/2023,LaLiga,22/04/2023,13:00,Osasuna,Betis,3,2,H,2.42,3.14,3.22
2022/2023,LaLiga,22/04/2023,15:15,Almeria,Ath Bilbao,1,2,A,4.93,3.94,1.7
2022/2023,LaLiga,22/04/2023,17:30,Sociedad,Vallecano,2,1,H,1.66,3.7,5.83
2022/2023,LaLiga,22/04/2023,17:30,Valladolid,Girona,1,0,H,2.51,3.39,2.87
2022/2023,LaLiga,22/04/2023,20:00,Real Madrid,Celta,2,0,H,1.27,6.15,10.55
2022/2023,LaLiga,23/04/2023,13:00,Elche,Valencia,0,2,A,4.3,3.55,1.89
2022/2023,LaLiga,23/04/2023,15:15,Barcelona,Ath Madrid,1,0,H,1.97,3.44,4.12
2022/2023,LaLiga,23/04/2023,17:30,Mallorca,Getafe,3,1,H,2.62,2.64,3.53
2022/2023,LaLiga,23/04/2023,20:00,Sevilla,Villarreal,2,1,H,2.94,3.35,2.47
2022/2023,LaLiga,25/04/2023,18:30,Cadiz,Osasuna,0,1,A,2.11,3.17,3.96
2022/2023,LaLiga,25/04/2023,18:30,Girona,Real Madrid,4,2,H,5.01,4.25,1.64
2022/2023,LaLiga,25/04/2023,21:00,Betis,Sociedad,0,0,D,2.85,3.12,2.7
2022/2023,LaLiga,26/04/2023,18:30,Ath Madrid,Mallorca,3,1,H,1.34,4.83,11.51
2022/2023,LaLiga,26/04/2023,18:30,Getafe,Almeria,1,2,A,1.84,3.47,4.64
2022/2023,LaLiga,26/04/2023,21:00,Celta,Elche,1,0,H,1.36,5.08,8.95
2022/2023,LaLiga,26/04/2023,21:00,Vallecano,Barcelona,2,1,H,4.99,3.86,1.71
2022/2023,LaLiga,27/04/2023,18:30,Valencia,Valladolid,2,1,H,1.7,3.84,5.1
2022/2023,LaLiga,27/04/2023,18:30,Villarreal,Espanol,4,2,H,1.55,4.36,5.95
2022/2023,LaLiga,27/04/2023,21:00,Ath Bilbao,Sevilla,0,1,A,1.8,3.59,4.75
2022/2023,LaLiga,28/04/2023,20:00,Osasuna,Sociedad,0,2,A,3.78,3,2.25
2022/2023,LaLiga,29/04/2023,15:15,Elche,Vallecano,4,0,H,3.97,3.41,2.01
2022/2023,LaLiga,29/04/2023,17:30,Real Madrid,Almeria,4,2,H,1.13,9.46,18.73
2022/2023,LaLiga,29/04/2023,20:00,Barcelona,Betis,4,0,H,1.38,5.09,8.13
2022/2023,LaLiga,30/04/2023,13:00,Cadiz,Valencia,2,1,H,3.08,2.96,2.59
2022/2023,LaLiga,30/04/2023,15:15,Villarreal,Celta,3,1,H,1.64,4.03,5.36
2022/2023,LaLiga,30/04/2023,17:30,Espanol,Getafe,1,0,H,2.43,2.96,3.35
2022/2023,LaLiga,30/04/2023,20:00,Valladolid,Ath Madrid,2,5,A,5.06,3.93,1.68
2022/2023,LaLiga,01/05/2023,18:00,Mallorca,Ath Bilbao,1,1,D,3.27,2.82,2.59
2022/2023,LaLiga,01/05/2023,20:00,Sevilla,Girona,0,2,A,1.91,3.57,4.19
2022/2023,LaLiga,02/05/2023,18:30,Almeria,Elche,2,1,H,1.72,4.02,4.69
2022/2023,LaLiga,02/05/2023,18:30,Barcelona,Osasuna,1,0,H,1.16,7.84,17.25
2022/2023,LaLiga,02/05/2023,21:00,Sociedad,Real Madrid,2,0,H,2.4,3.17,3.24
2022/2023,LaLiga,03/05/2023,18:30,Valencia,Villarreal,1,1,D,2.56,3.37,2.82
2022/2023,LaLiga,03/05/2023,21:00,Ath Madrid,Cadiz,5,1,H,1.28,5.85,11.12
2022/2023,LaLiga,03/05/2023,21:00,Getafe,Celta,1,0,H,2.74,2.91,2.94
2022/2023,LaLiga,04/05/2023,18:30,Girona,Mallorca,2,1,H,1.92,3.31,4.56
2022/2023,LaLiga,04/05/2023,18:30,Sevilla,Espanol,3,2,H,1.84,3.67,4.4
2022/2023,LaLiga,04/05/2023,21:00,Ath Bilbao,Betis,0,1,A,1.64,3.86,5.71
2022/2023,LaLiga,04/05/2023,21:00,Vallecano,Valladolid,2,1,H,1.95,3.57,4.01
2022/2023,LaLiga,12/05/2023,20:00,Mallorca,Cadiz,1,0,H,2.19,2.91,4
2022/2023,LaLiga,13/05/2023,13:00,Sociedad,Girona,2,2,D,1.61,3.87,6.17
2022/2023,LaLiga,13/05/2023,15:15,Osasuna,Almeria,3,1,H,1.9,3.73,4.03
2022/2023,LaLiga,13/05/2023,17:30,Villarreal,Ath Bilbao,5,1,H,2.14,3.59,3.34
2022/2023,LaLiga,13/05/2023,20:00,Real Madrid,Getafe,1,0,H,1.6,3.93,6
2022/2023,LaLiga,14/05/2023,13:00,Celta,Valencia,1,2,A,2.27,3.3,3.36
2022/2023,LaLiga,14/05/2023,15:15,Elche,Ath Madrid,1,0,H,7.46,4.96,1.41
2022/2023,LaLiga,14/05/2023,17:30,Valladolid,Sevilla,0,3,A,2.48,3.37,2.91
2022/2023,LaLiga,14/05/2023,20:00,Espanol,Barcelona,2,4,A,6.14,4.41,1.53
2022/2023,LaLiga,15/05/2023,20:00,Betis,Vallecano,3,1,H,2.13,3.39,3.6
2022/2023,LaLiga,19/05/2023,20:00,Cadiz,Valladolid,2,0,H,2.16,3.43,3.46
2022/2023,LaLiga,20/05/2023,13:00,Girona,Villarreal,1,2,A,2.59,3.78,2.55
2022/2023,LaLiga,20/05/2023,15:15,Ath Bilbao,Celta,2,1,H,1.66,3.81,5.54
2022/2023,LaLiga,20/05/2023,17:30,Almeria,Mallorca,3,0,H,2.26,3.29,3.36
2022/2023,LaLiga,20/05/2023,17:30,Getafe,Elche,1,1,D,1.64,3.7,5.97
2022/2023,LaLiga,20/05/2023,20:00,Barcelona,Sociedad,1,2,A,1.73,3.85,4.88
2022/2023,LaLiga,21/05/2023,13:00,Vallecano,Espanol,1,2,A,1.86,3.64,4.31
2022/2023,LaLiga,21/05/2023,15:15,Ath Madrid,Osasuna,3,0,H,1.48,4.6,6.74
2022/2023,LaLiga,21/05/2023,17:30,Valencia,Real Madrid,1,0,H,3.25,3.61,2.18
2022/2023,LaLiga,21/05/2023,20:00,Sevilla,Betis,0,0,D,2.11,3.51,3.54
2022/2023,LaLiga,23/05/2023,18:30,Celta,Girona,1,1,D,2.1,3.41,3.64
2022/2023,LaLiga,23/05/2023,18:30,Sociedad,Almeria,1,0,H,1.38,4.99,8.21
2022/2023,LaLiga,23/05/2023,21:00,Valladolid,Barcelona,3,1,H,3.73,3.77,1.96
2022/2023,LaLiga,24/05/2023,18:30,Elche,Sevilla,1,1,D,3.55,3.46,2.11
2022/2023,LaLiga,24/05/2023,18:30,Real Madrid,Vallecano,2,1,H,1.4,5.06,7.6
2022/2023,LaLiga,24/05/2023,18:30,Villarreal,Cadiz,2,0,H,1.5,4.63,6.21
2022/2023,LaLiga,24/05/2023,21:00,Betis,Getafe,0,1,A,2.28,2.98,3.69
2022/2023,LaLiga,24/05/2023,21:00,Espanol,Ath Madrid,3,3,D,3.01,3.52,2.33
2022/2023,LaLiga,25/05/2023,18:30,Mallorca,Valencia,1,0,H,3.06,2.96,2.63
2022/2023,LaLiga,25/05/2023,20:30,Osasuna,Ath Bilbao,2,0,H,3.2,3.28,2.35
2022/2023,LaLiga,27/05/2023,18:00,Sevilla,Real Madrid,1,2,A,3.14,3.54,2.25
2022/2023,LaLiga,28/05/2023,18:00,Almeria,Valladolid,0,0,D,2.22,3.47,3.29
2022/2023,LaLiga,28/05/2023,18:00,Ath Bilbao,Elche,0,1,A,1.38,5.03,8.22
2022/2023,LaLiga,28/05/2023,18:00,Ath Madrid,Sociedad,2,1,H,2.27,3.16,3.5
2022/2023,LaLiga,28/05/2023,18:00,Barcelona,Mallorca,3,0,H,1.24,6.18,12.35
2022/2023,LaLiga,28/05/2023,18:00,Cadiz,Celta,1,0,H,2.56,3.03,3.09
2022/2023,LaLiga,28/05/2023,18:00,Getafe,Osasuna,2,1,H,2.47,2.81,3.5
2022/2023,LaLiga,28/05/2023,18:00,Girona,Betis,1,2,A,2,3.55,3.82
2022/2023,LaLiga,28/05/2023,18:00,Valencia,Espanol,2,2,D,2.04,3.47,3.65
2022/2023,LaLiga,28/05/2023,18:00,Vallecano,Villarreal,2,1,H,3.09,3.77,2.2
2022/2023,LaLiga,04/06/2023,17:30,Mallorca,Vallecano,3,0,H,3.07,3.19,2.46
2022/2023,LaLiga,04/06/2023,17:30,Osasuna,Girona,2,1,H,2.09,3.64,3.4
2022/2023,LaLiga,04/06/2023,17:30,Real Madrid,Ath Bilbao,1,1,D,1.68,4.18,4.66
2022/2023,LaLiga,04/06/2023,17:30,Sociedad,Sevilla,2,1,H,1.58,4.17,5.8
2022/2023,LaLiga,04/06/2023,17:30,Villarreal,Ath Madrid,2,2,D,2.72,3.76,2.43
2022/2023,LaLiga,04/06/2023,20:00,Betis,Valencia,1,1,D,2.94,3.2,2.52
2022/2023,LaLiga,04/06/2023,20:00,Celta,Barcelona,2,1,H,2.77,3.51,2.49
2022/2023,LaLiga,04/06/2023,20:00,Elche,Cadiz,1,1,D,2.55,3.28,2.87
2022/2023,LaLiga,04/06/2023,20:00,Espanol,Almeria,3,3,D,2.4,3.71,2.78
2022/2023,LaLiga,04/06/2023,20:00,Valladolid,Getafe,0,0,D,2.04,3.23,4.02
2023/2024,LaLiga,11/08/2023,18:30,Almeria,Vallecano,0,2,A,2.64,3.16,2.85
2023/2024,LaLiga,11/08/2023,21:00,Sevilla,Valencia,1,2,A,1.93,3.36,4.4
2023/2024,LaLiga,12/08/2023,16:00,Sociedad,Girona,1,1,D,1.81,3.56,4.76
2023/2024,LaLiga,12/08/2023,18:30,Las Palmas,Mallorca,1,1,D,2.58,2.88,3.22
2023/2024,LaLiga,12/08/2023,20:30,Ath Bilbao,Real Madrid,0,2,A,3.31,3.43,2.23
2023/2024,LaLiga,13/08/2023,16:00,Celta,Osasuna,0,2,A,2.11,3.18,3.86
2023/2024,LaLiga,13/08/2023,18:30,Villarreal,Betis,1,2,A,1.73,3.95,4.67
2023/2024,LaLiga,13/08/2023,20:30,Getafe,Barcelona,0,0,D,7.01,3.97,1.54
2023/2024,LaLiga,14/08/2023,18:30,Cadiz,Alaves,1,0,H,2.27,2.92,3.73
2023/2024,LaLiga,14/08/2023,20:30,Ath Madrid,Granada,3,1,H,1.32,5.46,9.45
2023/2024,LaLiga,18/08/2023,18:30,Mallorca,Villarreal,0,1,A,2.72,3.22,2.72
2023/2024,LaLiga,18/08/2023,20:30,Valencia,Las Palmas,1,0,H,1.59,3.89,6.28
2023/2024,LaLiga,19/08/2023,16:00,Sociedad,Celta,1,1,D,1.69,3.49,5.93
2023/2024,LaLiga,19/08/2023,18:30,Almeria,Real Madrid,1,3,A,6.97,5.15,1.42
2023/2024,LaLiga,19/08/2023,20:30,Osasuna,Ath Bilbao,0,2,A,2.89,2.98,2.76
2023/2024,LaLiga,20/08/2023,18:00,Girona,Getafe,3,0,H,1.95,3.18,4.63
2023/2024,LaLiga,20/08/2023,18:30,Barcelona,Cadiz,2,0,H,1.25,6.03,12.26
2023/2024,LaLiga,20/08/2023,20:30,Betis,Ath Madrid,0,0,D,3.76,3.48,2.05
2023/2024,LaLiga,21/08/2023,18:00,Alaves,Sevilla,4,3,H,3.4,3.06,2.37
2023/2024,LaLiga,21/08/2023,20:30,Granada,Vallecano,0,2,A,2.82,3.09,2.75
2023/2024,LaLiga,25/08/2023,18:30,Las Palmas,Sociedad,0,0,D,4.5,3.29,1.95
2023/2024,LaLiga,25/08/2023,20:30,Celta,Real Madrid,0,1,A,4.53,3.84,1.79
2023/2024,LaLiga,26/08/2023,18:00,Cadiz,Almeria,1,1,D,2.17,3.37,3.56
2023/2024,LaLiga,26/08/2023,18:30,Granada,Mallorca,3,2,H,2.72,2.97,2.97
2023/2024,LaLiga,26/08/2023,20:30,Sevilla,Girona,1,2,A,1.95,3.54,4.06
2023/2024,LaLiga,27/08/2023,16:30,Villarreal,Barcelona,3,4,A,3.44,3.68,2.1
2023/2024,LaLiga,27/08/2023,18:30,Valencia,Osasuna,1,2,A,1.78,3.41,5.35
2023/2024,LaLiga,27/08/2023,20:30,Ath Bilbao,Betis,4,2,H,1.96,3.43,4.14
2023/2024,LaLiga,28/08/2023,18:30,Getafe,Alaves,1,0,H,2.45,2.71,3.78
2023/2024,LaLiga,28/08/2023,20:30,Vallecano,Ath Madrid,0,7,A,3.94,3.33,2.05
2023/2024,LaLiga,01/09/2023,18:30,Cadiz,Villarreal,3,1,H,3.27,3.53,2.21
2023/2024,LaLiga,01/09/2023,21:00,Almeria,Celta,2,3,A,2.87,3.34,2.53
2023/2024,LaLiga,02/09/2023,13:00,Sociedad,Granada,5,3,H,1.44,4.52,7.79
2023/2024,LaLiga,02/09/2023,15:15,Real Madrid,Getafe,2,1,H,1.36,4.89,9.9
2023/2024,LaLiga,02/09/2023,17:30,Alaves,Valencia,1,0,H,3.2,2.93,2.58
2023/2024,LaLiga,02/09/2023,20:00,Betis,Vallecano,1,0,H,2.06,3.35,3.89
2023/2024,LaLiga,03/09/2023,13:00,Girona,Las Palmas,1,0,H,1.71,3.86,5.08
2023/2024,LaLiga,03/09/2023,15:15,Mallorca,Ath Bilbao,0,0,D,3.13,2.98,2.58
2023/2024,LaLiga,03/09/2023,20:00,Osasuna,Barcelona,1,2,A,6.53,4.52,1.5
2023/2024,LaLiga,15/09/2023,20:00,Vallecano,Alaves,2,0,H,2.03,3.2,4.22
2023/2024,LaLiga,16/09/2023,13:00,Ath Bilbao,Cadiz,3,0,H,1.58,3.92,6.42
2023/2024,LaLiga,16/09/2023,15:15,Valencia,Ath Madrid,3,0,H,3.47,3.24,2.23
2023/2024,LaLiga,16/09/2023,17:30,Celta,Mallorca,0,1,A,2.08,3.1,4.21
2023/2024,LaLiga,16/09/2023,20:00,Barcelona,Betis,5,0,H,1.31,5.82,9.36
2023/2024,LaLiga,17/09/2023,13:00,Getafe,Osasuna,3,2,H,2.62,2.84,3.25
2023/2024,LaLiga,17/09/2023,15:15,Villarreal,Almeria,2,1,H,1.5,4.9,5.78
2023/2024,LaLiga,17/09/2023,17:30,Sevilla,Las Palmas,1,0,H,1.59,4.08,5.94
2023/2024,LaLiga,17/09/2023,20:00,Real Madrid,Sociedad,2,1,H,1.73,3.79,5.03
2023/2024,LaLiga,18/09/2023,20:00,Granada,Girona,2,4,A,2.87,3.51,2.41
2023/2024,LaLiga,22/09/2023,20:00,Alaves,Ath Bilbao,0,2,A,4.29,3.1,2.06
2023/2024,LaLiga,23/09/2023,13:00,Girona,Mallorca,5,3,H,1.9,3.36,4.58
2023/2024,LaLiga,23/09/2023,15:15,Osasuna,Sevilla,0,0,D,2.37,3.24,3.23
2023/2024,LaLiga,23/09/2023,17:30,Barcelona,Celta,3,2,H,1.24,6.36,11.36
2023/2024,LaLiga,23/09/2023,20:00,Almeria,Valencia,2,2,D,2.79,3.35,2.58
2023/2024,LaLiga,24/09/2023,13:00,Sociedad,Getafe,4,3,H,1.68,3.4,6.52
2023/2024,LaLiga,24/09/2023,15:15,Vallecano,Villarreal,1,1,D,2.55,3.46,2.77
2023/2024,LaLiga,24/09/2023,17:30,Betis,Cadiz,1,1,D,1.8,3.57,4.8
2023/2024,LaLiga,24/09/2023,17:30,Las Palmas,Granada,1,0,H,1.96,3.63,3.88
2023/2024,LaLiga,24/09/2023,20:00,Ath Madrid,Real Madrid,3,1,H,2.81,3.33,2.59
2023/2024,LaLiga,26/09/2023,18:00,Sevilla,Almeria,5,1,H,1.69,3.98,5.05
2023/2024,LaLiga,26/09/2023,20:30,Mallorca,Barcelona,2,2,D,7.07,4.44,1.48
2023/2024,LaLiga,27/09/2023,18:00,Ath Bilbao,Getafe,2,2,D,1.53,4,7.29
2023/2024,LaLiga,27/09/2023,18:00,Real Madrid,Las Palmas,2,0,H,1.17,7.68,15.97
2023/2024,LaLiga,27/09/2023,18:00,Villarreal,Girona,1,2,A,2.15,3.68,3.3
2023/2024,LaLiga,27/09/2023,20:30,Cadiz,Vallecano,0,0,D,2.63,3.08,2.97
2023/2024,LaLiga,27/09/2023,20:30,Valencia,Sociedad,0,1,A,2.52,3.03,3.2
2023/2024,LaLiga,28/09/2023,18:00,Celta,Alaves,1,1,D,1.61,3.79,6.41
2023/2024,LaLiga,28/09/2023,18:00,Granada,Betis,1,1,D,2.79,3.43,2.57
2023/2024,LaLiga,28/09/2023,20:30,Osasuna,Ath Madrid,0,2,A,4.05,3.45,1.99
2023/2024,LaLiga,29/09/2023,20:00,Barcelona,Sevilla,1,0,H,1.36,5.56,8.12
2023/2024,LaLiga,30/09/2023,13:00,Getafe,Villarreal,0,0,D,2.76,3.12,2.8
2023/2024,LaLiga,30/09/2023,15:15,Vallecano,Mallorca,2,2,D,2.02,3.22,4.23
2023/2024,LaLiga,30/09/2023,17:30,Girona,Real Madrid,0,3,A,3.92,4.01,1.87
2023/2024,LaLiga,30/09/2023,20:00,Sociedad,Ath Bilbao,3,0,H,2.28,3.11,3.58
2023/2024,LaLiga,01/10/2023,13:00,Almeria,Granada,3,3,D,1.96,3.74,3.82
2023/2024,LaLiga,01/10/2023,15:15,Alaves,Osasuna,0,2,A,2.52,3.02,3.2
2023/2024,LaLiga,01/10/2023,20:00,Ath Madrid,Cadiz,3,2,H,1.33,5.28,9.96
2023/2024,LaLiga,01/10/2023,20:00,Betis,Valencia,3,0,H,2.09,3.3,3.86
2023/2024,LaLiga,02/10/2023,20:00,Las Palmas,Celta,2,1,H,2.92,3.13,2.65
2023/2024,LaLiga,06/10/2023,20:00,Ath Bilbao,Almeria,3,0,H,1.32,5.66,9.65
2023/2024,LaLiga,07/10/2023,13:00,Cadiz,Girona,0,1,A,3.29,3.4,2.25
2023/2024,LaLiga,07/10/2023,15:15,Real Madrid,Osasuna,4,0,H,1.27,6.09,11.08
2023/2024,LaLiga,07/10/2023,17:30,Mallorca,Valencia,1,1,D,2.5,2.98,3.22
2023/2024,LaLiga,07/10/2023,20:00,Sevilla,Vallecano,2,2,D,1.84,3.68,4.39
2023/2024,LaLiga,08/10/2023,13:00,Villarreal,Las Palmas,1,2,A,1.65,4.09,5.38
2023/2024,LaLiga,08/10/2023,15:15,Ath Madrid,Sociedad,2,1,H,1.99,3.35,4.2
2023/2024,LaLiga,08/10/2023,17:30,Alaves,Betis,1,1,D,2.57,3.24,2.92
2023/2024,LaLiga,08/10/2023,17:30,Celta,Getafe,2,2,D,2.03,3.26,4.14
2023/2024,LaLiga,08/10/2023,20:00,Granada,Barcelona,2,2,D,6.99,5.13,1.41
2023/2024,LaLiga,20/10/2023,20:00,Osasuna,Granada,2,0,H,1.67,3.89,5.39
2023/2024,LaLiga,21/10/2023,13:00,Sociedad,Mallorca,1,0,H,1.64,3.62,6.5
2023/2024,LaLiga,21/10/2023,15:15,Getafe,Betis,1,1,D,2.39,3.14,3.29
2023/2024,LaLiga,21/10/2023,17:30,Sevilla,Real Madrid,1,1,D,4.61,4.06,1.74
2023/2024,LaLiga,21/10/2023,20:00,Celta,Ath Madrid,0,3,A,3.45,3.48,2.14
2023/2024,LaLiga,22/10/2023,13:00,Las Palmas,Vallecano,0,1,A,2.64,3.03,3.02
2023/2024,LaLiga,22/10/2023,15:15,Girona,Almeria,5,2,H,1.39,5.1,7.85
2023/2024,LaLiga,22/10/2023,17:30,Villarreal,Alaves,1,1,D,2.02,3.45,3.95
2023/2024,LaLiga,22/10/2023,20:00,Barcelona,Ath Bilbao,1,0,H,1.85,3.78,4.23
2023/2024,LaLiga,23/10/2023,20:00,Valencia,Cadiz,2,0,H,1.68,3.62,5.78
2023/2024,LaLiga,27/10/2023,20:00,Girona,Celta,1,0,H,1.72,4.09,4.6
2023/2024,LaLiga,28/10/2023,13:00,Almeria,Las Palmas,1,2,A,2.31,3.33,3.25
2023/2024,LaLiga,28/10/2023,15:15,Barcelona,Real Madrid,1,2,A,2.59,3.53,2.7
2023/2024,LaLiga,28/10/2023,17:30,Mallorca,Getafe,0,0,D,2.3,2.99,3.67
2023/2024,LaLiga,28/10/2023,20:00,Cadiz,Sevilla,2,2,D,3.84,3.37,2.07
2023/2024,LaLiga,29/10/2023,13:00,Betis,Osasuna,2,1,H,1.99,3.43,4.03
2023/2024,LaLiga,29/10/2023,15:15,Vallecano,Sociedad,2,2,D,3.31,3.16,2.36
2023/2024,LaLiga,29/10/2023,17:30,Ath Bilbao,Valencia,2,2,D,1.61,3.98,5.95
2023/2024,LaLiga,29/10/2023,20:00,Ath Madrid,Alaves,2,1,H,1.43,4.6,8.11
2023/2024,LaLiga,30/10/2023,20:00,Granada,Villarreal,2,3,A,2.98,3.58,2.35
2023/2024,LaLiga,03/11/2023,20:00,Las Palmas,Ath Madrid,2,1,H,5.52,3.74,1.69
2023/2024,LaLiga,04/11/2023,13:00,Osasuna,Girona,2,4,A,2.91,3.33,2.51
2023/2024,LaLiga,04/11/2023,15:15,Betis,Mallorca,2,0,H,1.88,3.39,4.63
2023/2024,LaLiga,04/11/2023,17:30,Celta,Sevilla,1,1,D,2.4,3.39,3.03
2023/2024,LaLiga,04/11/2023,20:00,Sociedad,Barcelona,0,1,A,3.33,3.36,2.26
2023/2024,LaLiga,05/11/2023,13:00,Alaves,Almeria,1,0,H,1.75,3.78,4.91
2023/2024,LaLiga,05/11/2023,15:15,Valencia,Granada,1,0,H,1.63,4.16,5.36
2023/2024,LaLiga,05/11/2023,17:30,Villarreal,Ath Bilbao,2,3,A,3.61,3.79,2.01
2023/2024,LaLiga,05/11/2023,20:00,Real Madrid,Vallecano,0,0,D,1.22,6.77,13.56
2023/2024,LaLiga,06/11/2023,20:00,Getafe,Cadiz,1,0,H,2,3.15,4.47
2023/2024,LaLiga,10/11/2023,20:00,Ath Bilbao,Celta,4,3,H,1.68,4.06,4.97
2023/2024,LaLiga,11/11/2023,13:00,Vallecano,Girona,1,2,A,3.01,3.45,2.39
2023/2024,LaLiga,11/11/2023,15:15,Almeria,Sociedad,1,3,A,4.33,3.76,1.83
2023/2024,LaLiga,11/11/2023,17:30,Granada,Getafe,1,1,D,2.5,3.14,3.11
2023/2024,LaLiga,11/11/2023,17:30,Osasuna,Las Palmas,1,1,D,1.96,3.3,4.36
2023/2024,LaLiga,11/11/2023,20:00,Real Madrid,Valencia,5,1,H,1.34,5.46,9.08
2023/2024,LaLiga,12/11/2023,15:15,Barcelona,Alaves,2,1,H,1.25,6.17,11.78
2023/2024,LaLiga,12/11/2023,17:30,Sevilla,Betis,1,1,D,2.17,3.5,3.31
2023/2024,LaLiga,12/11/2023,20:00,Ath Madrid,Villarreal,3,1,H,1.34,5.62,8.41
2023/2024,LaLiga,24/11/2023,20:00,Alaves,Granada,3,1,H,1.71,3.66,5.34
2023/2024,LaLiga,25/11/2023,13:00,Vallecano,Barcelona,1,1,D,4.89,4.15,1.68
2023/2024,LaLiga,25/11/2023,15:15,Valencia,Celta,0,0,D,2.21,3.34,3.46
2023/2024,LaLiga,25/11/2023,17:30,Getafe,Almeria,2,1,H,1.77,3.61,4.85
2023/2024,LaLiga,25/11/2023,20:00,Ath Madrid,Mallorca,1,0,H,1.35,5.01,9.36
2023/2024,LaLiga,26/11/2023,13:00,Villarreal,Osasuna,3,1,H,2.16,3.47,3.45
2023/2024,LaLiga,26/11/2023,15:15,Sociedad,Sevilla,2,1,H,1.64,3.85,5.81
2023/2024,LaLiga,26/11/2023,17:30,Cadiz,Real Madrid,0,3,A,6.99,4.6,1.47
2023/2024,LaLiga,26/11/2023,20:00,Betis,Las Palmas,1,0,H,1.69,3.74,5.5
2023/2024,LaLiga,27/11/2023,20:00,Girona,Ath Bilbao,1,1,D,2.23,3.61,3.13
2023/2024,LaLiga,29/11/2023,20:00,Mallorca,Cadiz,1,1,D,1.89,3.29,4.78
2023/2024,LaLiga,01/12/2023,20:00,Las Palmas,Getafe,2,0,H,2.42,2.94,3.46
2023/2024,LaLiga,02/12/2023,13:00,Girona,Valencia,2,1,H,1.65,4,5.36
2023/2024,LaLiga,02/12/2023,15:15,Ath Bilbao,Vallecano,4,0,H,1.46,4.71,7.04
2023/2024,LaLiga,02/12/2023,17:30,Real Madrid,Granada,2,0,H,1.17,7.97,15.83
2023/2024,LaLiga,02/12/2023,20:00,Osasuna,Sociedad,1,1,D,3.86,3.15,2.13
2023/2024,LaLiga,03/12/2023,13:00,Mallorca,Alaves,0,0,D,2.62,2.9,3.11
2023/2024,LaLiga,03/12/2023,15:15,Almeria,Betis,0,0,D,3.52,3.73,2.04
